Rk,Team,Date,Att,Att,Tot,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD,,"Rk,Team,Date,Att,Att,TO,Pen,1stD,TD,KRTD,Day,G#,Week,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Att,Yds,Y/A,TD,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,1stD,Rsh,Pass,Pen,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,TD,XPA,XPM,FGA,FGM,2PA,2PM,Sfty,KRTD,PRTD,IntTD,FRTD,OthTD,RetTD,OppKRTD,OppPRTD,OppIntTD,OppFRTD"
303,LAC,2023-10-01,24,37,305,4,16,3,0,Sun,4,4,,LVR,W 24-17,13,24,11,54.2,150,1,1,4.2,4.2,72.7,2,17,7.69,6.3,5.77,5.21,4.81,11.5,37,155,4.2,2,305,63,4.84,69,3.83,1,27:09:00,3:04,4,34,9,80,13,114,16,7,6,3,14,5,35.7,2,1,50,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
304,LAC,2023-09-24,48,15,475,12,24,4,0,Sun,3,3,@,MIN,W 28-24,41,48,7,85.4,445,4,0,8.3,0,133.9,1,9,2.04,9.3,9.08,10.94,10.71,10.9,15,30,2,0,475,64,7.42,78,6.09,1,26:47:00,3:16,12,94,6,45,18,139,24,2,22,0,11,5,45.5,2,1,50,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
305,LAC,2023-09-17,41,21,342,4,19,2,0,Sun,2,2,@,TEN,L 24-27 (OT),27,41,14,65.9,281,2,0,4.9,0,104.2,3,24,6.82,6.9,6.39,7.83,7.3,10.4,21,61,2.9,0,342,65,5.26,63,5.41,0,28:09:00,3:02,4,43,7,45,11,88,19,4,14,1,14,2,14.3,3,3,100,2,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,
306,LAC,2023-09-10,33,40,433,6,30,4,0,Sun,1,1,,MIA,L 34-36,23,33,10,69.7,200,1,0,3,0,99.2,3,29,8.33,6.1,5.56,6.67,6.11,8.7,40,233,5.8,3,433,76,5.7,65,8.25,0,32:41:00,3:13,6,70,6,38,12,108,30,17,10,3,15,9,60,1,0,0,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
307,LAR,2024-01-07,24,36,258,2,19,3,0,Sun,17,18,@,SFO,W 21-20,17,24,7,70.8,149,2,1,8.3,4.2,99.8,2,14,7.69,6.2,5.73,6,5.54,8.8,36,109,3,1,258,62,4.16,58,5.17,1,31:00:00,2:52,2,8,5,78,7,86,19,7,11,1,15,9,60,4,3,75,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
308,LAR,2023-12-31,34,23,391,3,22,4,0,Sun,16,17,@,NYG,W 26-25,24,34,10,70.6,286,1,2,2.9,5.9,85,4,31,10.53,8.4,7.53,6.35,5.68,11.9,23,105,4.6,3,391,61,6.41,67,5.81,3,30:11:00,3:05,3,28,7,65,10,93,22,7,14,1,8,2,25,1,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
309,LAR,2023-12-21,34,32,458,3,23,3,0,Thu,15,16,,NOR,W 30-22,24,34,10,70.6,325,2,0,5.9,0,120.7,1,3,2.86,9.6,9.29,10.74,10.43,13.5,32,133,4.2,1,458,67,6.84,58,5.84,0,34:18:00,2:52,3,25,3,20,6,45,23,4,18,1,12,4,33.3,1,1,100,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
310,LAR,2023-12-17,33,37,445,5,23,3,0,Sun,14,15,,WAS,W 28-20,25,33,8,75.8,249,2,0,6.1,0,118,3,9,8.33,7.5,6.92,8.76,8.03,10,37,196,5.3,1,445,73,6.1,58,5.12,2,35:53:00,3:08,5,36,3,28,8,64,23,12,10,1,16,9,56.3,0,0,,3,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,
311,LAR,2023-12-10,41,30,410,5,24,3,0,Sun,13,14,@,BAL,L 31-37 (OT),23,41,18,56.1,282,3,0,7.3,0,103.1,2,12,4.65,6.9,6.56,8.34,7.95,12.3,30,128,4.3,0,410,73,5.62,71,6.32,0,34:35:00,3:37,5,34,7,79,12,113,24,5,14,5,16,6,37.5,0,0,,3,2,2,3,3,1,0,1,0,0,0,0,0,0,0,1,0,0,,
312,LAR,2023-12-03,37,25,399,7,20,4,0,Sun,12,13,,CLE,W 36-19,22,37,15,59.5,279,3,0,8.1,0,110.1,0,0,0,7.5,7.54,9.16,9.16,12.7,25,120,4.8,1,399,62,6.44,69,4.74,0,25:57:00,3:20,7,45,7,86,14,131,20,6,10,4,12,4,33.3,0,0,,4,4,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,
313,LAR,2023-11-26,33,33,457,5,25,5,0,Sun,11,12,@,ARI,W 37-14,25,33,8,75.8,229,4,1,12.1,3,121.1,0,0,0,6.9,6.94,8,8,9.2,33,228,6.9,1,457,66,6.92,64,4.56,1,34:52:00,3:00,5,23,5,34,10,57,25,9,16,0,12,6,50,2,2,100,5,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
314,LAR,2023-11-19,31,27,267,9,20,2,0,Sun,10,11,,SEA,W 17-16,17,31,14,54.8,185,1,1,3.2,3.2,70.6,1,5,3.13,6,5.78,5.16,5,10.9,27,82,3,1,267,59,4.53,63,4.62,1,27:54:00,3:07,9,92,12,130,21,222,20,6,9,5,9,2,22.2,1,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
315,LAR,2023-11-05,28,26,187,5,10,0,0,Sun,9,9,@,GNB,L 3-20,13,28,15,46.4,119,0,1,0,3.6,45.2,1,11,3.45,4.3,4.1,2.64,2.55,9.2,26,68,2.6,0,187,55,3.4,68,5.75,2,24:44:00,3:05,5,36,8,57,13,93,10,3,6,1,14,5,35.7,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
316,LAR,2023-10-29,32,24,280,4,15,2,0,Sun,8,8,@,DAL,L 20-43,18,32,14,56.3,188,1,1,3.1,3.1,72.9,2,16,5.88,5.9,5.53,5.09,4.79,10.4,24,92,3.8,1,280,58,4.83,63,6.14,1,24:32:00,2:57,4,25,4,21,8,46,15,5,8,2,13,4,30.8,2,1,50,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,,
317,LAR,2023-10-22,29,31,354,5,19,2,0,Sun,7,7,,PIT,L 17-24,14,29,15,48.3,219,1,1,3.4,3.4,72.6,2,12,6.45,7.6,7.06,6.69,6.26,15.6,31,135,4.4,1,354,62,5.71,56,5.36,1,31:46:00,2:57,5,40,8,76,13,116,19,8,8,3,16,9,56.3,0,0,,2,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,
318,LAR,2023-10-15,24,28,382,6,17,2,0,Sun,6,6,,ARI,W 26-9,15,24,9,62.5,203,1,0,4.2,0,107.3,3,23,11.11,8.5,7.52,9.29,8.26,13.5,28,179,6.4,1,382,55,6.95,73,4.73,1,29:30:00,3:01,6,59,5,36,11,95,17,9,7,1,12,4,33.3,0,0,,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
319,LAR,2023-10-08,37,14,249,5,17,2,0,Sun,5,5,,PHI,L 14-23,21,37,16,56.8,195,2,0,5.4,0,92.4,4,27,9.76,5.3,4.76,6.35,5.73,9.3,14,54,3.9,0,249,55,4.53,78,5.82,0,22:05,3:02,5,48,3,35,8,83,17,2,13,2,14,6,42.9,3,2,66.7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
320,LAR,2023-10-01,40,36,467,8,27,3,0,Sun,4,4,@,IND,W 29-23 (OT),27,40,13,67.5,303,1,1,2.5,2.5,89.5,2,16,4.76,7.6,7.21,6.95,6.62,11.2,36,164,4.6,2,467,78,5.99,58,5.67,1,39:46:00,3:19,8,85,8,80,16,165,27,8,16,3,15,6,40,1,1,100,3,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
321,LAR,2023-09-25,33,13,292,4,15,1,0,Mon,3,3,@,CIN,L 16-19,18,33,15,54.5,221,1,2,3,6.1,66.4,6,48,15.38,6.7,5.67,4.58,3.87,12.3,13,71,5.5,0,292,52,5.62,74,4.18,2,24:00:00,3:11,4,28,7,49,11,77,15,2,12,1,11,1,9.1,1,1,100,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
322,LAR,2023-09-17,55,22,386,6,28,2,0,Sun,2,2,,SFO,L 23-30,34,55,21,61.8,297,1,2,1.8,3.6,67.8,1,10,1.79,5.4,5.3,4.13,4.05,8.7,22,89,4,1,386,78,4.95,54,6.76,2,33:11:00,3:13,6,55,6,57,12,112,28,9,17,2,14,7,50,2,1,50,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
323,LAR,2023-09-10,38,40,426,7,27,3,0,Sun,1,1,@,SEA,W 30-13,24,38,14,63.2,334,0,0,0,0,91.3,0,0,0,8.8,8.79,8.79,8.79,13.9,40,92,2.3,3,426,78,5.46,46,3.91,0,39:23:00,3:02,7,53,7,55,14,108,27,8,17,2,17,11,64.7,1,1,100,3,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
324,LAR,2024-01-14,36,17,425,4,22,2,0,Sun,1,19,@,DET,L 23-24,25,36,11,69.4,357,2,0,5.6,0,120.9,2,10,5.26,9.9,9.39,11.03,10.45,14.3,17,68,4,0,425,55,7.73,55,6.07,0,30:05:00,2:46,4,36,5,34,9,70,22,4,15,3,9,3,33.3,1,1,100,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
325,LVR,2024-01-07,32,31,359,0,22,3,0,Sun,17,18,,DEN,W 27-14,20,32,12,62.5,230,2,0,6.3,0,106.8,3,14,8.57,7.2,6.57,8.44,7.71,11.5,31,129,4.2,1,359,66,5.44,59,4.85,0,30:36:00,2:56,0,0,4,35,4,35,22,10,12,0,13,7,53.8,0,0,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
326,LVR,2023-12-31,47,25,370,7,26,2,0,Sun,16,17,@,IND,L 20-23,30,47,17,63.8,286,2,0,4.3,0,96,2,13,4.08,6.1,5.84,6.94,6.65,9.5,25,84,3.4,0,370,74,5,53,6.58,0,33:44:00,2:58,7,54,5,52,12,106,26,4,19,3,15,5,33.3,2,2,100,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
327,LVR,2023-12-25,21,29,205,4,12,2,0,Mon,15,16,@,KAN,W 20-14,9,21,12,42.9,48,0,0,0,0,50.3,2,14,8.7,2.3,2.09,2.29,2.09,5.3,29,157,5.4,0,205,52,3.94,74,4.16,0,25:42:00,3:02,4,20,5,44,9,64,12,8,3,1,12,3,25,0,0,,2,0,0,2,2,2,1,0,0,0,1,1,0,2,0,0,0,0,,
328,LVR,2023-12-14,36,26,378,4,20,9,0,Thu,14,15,,LAC,W 63-21,22,36,14,61.1,254,5,0,13.9,0,122.7,1,6,2.7,7.1,6.86,9.83,9.57,11.5,26,124,4.8,2,378,63,6,63,5.17,0,29:51:00,3:13,4,30,6,65,10,95,20,6,13,1,16,9,56.3,0,0,,9,9,9,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,,
329,LVR,2023-12-10,32,17,202,4,8,0,0,Sun,13,14,,MIN,L 0-3,21,32,11,65.6,146,0,1,0,3.1,66,4,25,11.11,4.6,4.06,3.16,2.81,7,17,56,3.3,0,202,53,3.81,71,3.25,3,27:49:00,3:07,4,37,5,36,9,73,8,3,5,0,14,3,21.4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
330,LVR,2023-11-26,34,23,358,0,16,2,0,Sun,12,12,,KAN,L 17-31,23,34,11,67.6,235,1,0,2.9,0,98.7,1,13,2.86,6.9,6.71,7.5,7.29,10.2,23,123,5.3,1,358,58,6.17,58,6.21,0,29:15:00,2:48,0,0,4,40,4,40,16,4,12,0,14,7,50,2,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
331,LVR,2023-11-19,41,16,296,5,12,1,0,Sun,11,11,@,MIA,L 13-20,24,41,17,58.5,260,1,3,2.4,7.3,56,2,11,4.65,6.3,6.05,3.54,3.37,10.8,16,36,2.3,0,296,59,5.02,68,6.21,3,27:45:00,3:08,5,41,5,44,10,85,12,2,10,0,14,4,28.6,2,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
332,LVR,2023-11-12,27,32,274,3,15,1,0,Sun,10,10,,NYJ,W 16-12,16,27,11,59.3,126,1,1,3.7,3.7,72,3,27,10,4.7,4.2,3.74,3.37,7.9,32,148,4.6,0,274,62,4.42,63,5.79,2,30:18:00,3:03,3,25,8,83,11,108,15,7,7,1,15,5,33.3,2,2,100,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
333,LVR,2023-11-05,25,34,334,4,15,3,0,Sun,9,9,,NYG,W 30-6,16,25,9,64,209,0,0,0,0,90.2,0,0,0,8.4,8.36,8.36,8.36,13.1,34,125,3.7,3,334,59,5.66,62,4.47,0,28:56:00,2:59,4,30,3,8,7,38,15,6,9,0,14,5,35.7,1,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
334,LVR,2023-10-30,21,18,157,4,12,2,0,Mon,8,8,@,DET,L 14-26,10,21,11,47.6,77,0,1,0,4.8,46.9,6,49,22.22,3.7,2.85,1.52,1.19,7.7,18,80,4.4,1,157,45,3.49,81,6,1,20:27,3:00,4,40,5,55,9,95,12,4,6,2,9,1,11.1,3,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,
335,LVR,2023-10-22,45,14,235,2,20,1,0,Sun,7,7,@,CHI,L 12-30,27,45,18,60,196,1,3,2.2,6.7,50.6,1,8,2.17,4.4,4.26,1.8,1.76,7.3,14,39,2.8,0,235,60,3.92,69,4.68,3,25:54:00,2:58,2,15,9,110,11,125,20,1,16,3,9,2,22.2,2,2,100,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,,
336,LVR,2023-10-15,32,33,348,6,19,1,0,Sun,6,6,,NWE,W 21-17,20,32,12,62.5,264,1,1,3.1,3.1,85.9,0,0,0,8.3,8.25,7.47,7.47,13.2,33,84,2.5,0,348,65,5.35,56,4.63,1,32:12:00,3:02,6,42,10,79,16,121,19,4,12,3,16,8,50,0,0,,1,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,,
337,LVR,2023-10-09,31,29,279,4,19,2,0,Mon,5,5,,GNB,W 17-13,22,31,9,71,183,1,1,3.2,3.2,86.5,4,25,11.43,5.9,5.23,5.1,4.51,8.3,29,96,3.3,1,279,64,4.36,57,5,1,32:34:00,2:55,4,28,3,18,7,46,19,6,13,0,13,5,38.5,1,1,100,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
338,LVR,2023-10-01,39,23,264,9,22,2,0,Sun,4,4,@,LAC,L 17-24,24,39,15,61.5,188,0,1,0,2.6,68.1,7,50,15.22,4.8,4.09,3.67,3.11,7.8,23,76,3.3,2,264,69,3.83,63,4.84,3,32:51:00,3:04,9,80,4,34,13,114,22,7,12,3,11,1,9.1,3,3,100,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
339,LVR,2023-09-24,44,19,362,7,19,2,0,Sun,3,3,,PIT,L 18-23,28,44,16,63.6,293,2,3,4.5,6.8,72.5,4,31,8.33,6.7,6.1,4.5,4.13,10.5,19,69,3.6,0,362,67,5.4,60,5.55,3,29:57:00,3:06,7,60,6,45,13,105,19,4,12,3,13,4,30.8,2,1,50,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,
340,LVR,2023-09-17,24,15,240,2,13,1,0,Sun,2,2,@,BUF,L 10-38,16,24,8,66.7,185,1,2,4.2,8.3,68.9,0,0,0,7.7,7.71,4.79,4.79,11.6,15,55,3.7,0,240,39,6.15,74,6.08,3,19:56,2:49,2,30,4,30,6,60,13,2,10,1,7,3,42.9,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
341,LVR,2023-09-10,26,29,261,10,22,2,0,Sun,1,1,@,DEN,W 17-16,20,26,6,76.9,200,2,1,7.7,3.8,107.9,0,0,0,7.7,7.69,7.5,7.5,10,29,61,2.1,0,261,55,4.75,58,4.48,1,27:52:00,2:55,10,97,10,83,20,180,22,5,11,6,11,5,45.5,1,1,100,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
342,MIA,2024-01-07,27,20,275,4,16,2,0,Sun,17,18,,BUF,L 14-21,17,27,10,63,167,1,2,3.7,7.4,62.7,1,6,3.57,6.2,5.96,3.59,3.46,9.8,20,108,5.4,1,275,48,5.73,77,6.14,2,21:53,3:00,4,29,6,41,10,70,16,5,9,2,10,4,40,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
343,MIA,2023-12-31,38,25,375,5,20,2,0,Sun,16,17,@,BAL,L 19-56,22,38,16,57.9,221,2,2,5.3,5.3,71.9,3,16,7.32,5.8,5.39,4.5,4.17,10,25,154,6.2,0,375,66,5.68,55,8.93,3,29:37:00,3:10,5,37,7,45,12,82,20,6,13,1,15,6,40,4,2,50,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,
344,MIA,2023-12-24,37,26,375,5,22,1,0,Sun,15,16,,DAL,W 22-20,24,37,13,64.9,284,1,0,2.7,0,98.1,1,9,2.63,7.7,7.47,8.22,8,11.8,26,91,3.5,0,375,64,5.86,61,5.56,0,28:58:00,3:01,5,33,6,38,11,71,22,4,16,2,13,6,46.2,1,0,0,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
345,MIA,2023-12-17,26,28,290,9,16,3,0,Sun,14,15,,NYJ,W 30-0,23,26,3,88.5,213,1,0,3.8,0,116,3,15,10.34,8.2,7.34,8.96,8.03,9.3,28,77,2.8,2,290,57,5.09,55,1.87,0,36:21:00,2:56,9,65,7,55,16,120,16,5,9,2,15,6,40,2,2,100,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
346,MIA,2023-12-11,33,31,366,7,20,3,0,Mon,13,14,,TEN,L 27-28,23,33,10,69.7,208,0,0,0,0,90.5,5,32,13.16,6.3,5.47,6.3,5.47,9,31,158,5.1,2,366,69,5.3,68,5.93,1,32:24:00,3:28,7,61,9,59,16,120,20,10,9,1,13,4,30.8,1,0,0,3,3,3,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,,
347,MIA,2023-12-03,25,34,406,2,20,6,0,Sun,12,13,@,WAS,W 45-15,19,25,6,76,283,2,0,8,0,139.2,0,0,0,11.3,11.32,12.92,12.92,14.9,34,123,3.6,3,406,59,6.88,54,4.54,0,32:16:00,2:50,2,15,3,31,5,46,20,9,10,1,13,7,53.8,2,2,100,6,6,6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,
348,MIA,2023-11-24,30,37,395,6,22,4,0,Fri,11,12,@,NYJ,W 34-13,21,30,9,70,228,1,2,3.3,6.7,77.5,2,15,6.25,7.6,7.13,5.27,4.94,10.9,37,167,4.5,2,395,69,5.72,55,2.89,3,35:41:00,3:00,6,38,6,60,12,98,22,6,14,2,16,11,68.8,1,0,0,4,4,4,2,2,0,0,0,0,0,1,0,0,1,0,0,1,0,,
349,MIA,2023-11-19,39,28,422,5,21,2,0,Sun,10,11,,LVR,W 20-13,28,39,11,71.8,323,2,1,5.1,2.6,103,1,2,2.5,8.3,8.08,8.15,7.95,11.5,28,99,3.5,0,422,68,6.21,59,5.02,3,32:15:00,3:08,5,44,5,41,10,85,21,7,12,2,11,3,27.3,1,0,0,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
350,MIA,2023-11-05,34,21,292,6,20,2,0,Sun,9,9,@,KAN,L 14-21,21,34,13,61.8,175,1,0,2.9,0,87,3,18,8.11,5.1,4.73,5.74,5.27,8.3,21,117,5.6,1,292,58,5.03,56,4.77,1,30:24:00,3:04,6,45,9,69,15,114,20,6,11,3,12,3,25,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
351,MIA,2023-10-29,45,26,390,3,24,4,0,Sun,8,8,,NWE,W 31-17,30,45,15,66.7,312,3,1,6.7,2.2,100.6,2,12,4.26,6.9,6.64,7.27,6.96,10.4,26,78,3,1,390,73,5.34,51,4.27,2,35:55:00,3:02,3,25,7,45,10,70,24,5,17,2,14,5,35.7,3,3,100,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
352,MIA,2023-10-22,32,12,244,10,12,2,0,Sun,7,7,@,PHI,L 17-31,23,32,9,71.9,199,1,1,3.1,3.1,87.5,4,17,11.11,6.2,5.53,5.44,4.83,8.7,12,45,3.8,0,244,48,5.08,68,5.22,1,23:17,2:53,10,70,0,0,10,70,12,3,9,0,11,4,36.4,2,0,0,2,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,
353,MIA,2023-10-15,32,33,424,3,23,6,0,Sun,6,6,,CAR,W 42-21,21,32,11,65.6,262,3,1,9.4,3.1,109.1,0,0,0,8.2,8.19,8.66,8.66,12.5,33,162,4.9,3,424,65,6.52,68,4.35,1,29:16:00,3:01,3,25,3,11,6,36,23,8,14,1,13,7,53.8,0,0,,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
354,MIA,2023-10-08,30,23,524,6,22,4,0,Sun,5,5,,NYG,W 31-16,22,30,8,73.3,302,2,2,6.7,6.7,100.4,1,6,3.23,10.1,9.74,8.4,8.13,13.7,23,222,9.7,2,524,54,9.7,68,3.94,3,24:01:00,3:00,6,43,6,43,12,86,22,8,14,0,8,3,37.5,0,0,,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,
355,MIA,2023-10-01,35,19,393,8,20,3,0,Sun,4,4,@,BUF,L 20-48,25,35,10,71.4,251,1,1,2.9,2.9,92.8,4,31,10.26,7.2,6.44,6.46,5.79,10,19,142,7.5,2,393,58,6.78,56,7.39,2,29:38:00,3:09,8,98,4,20,12,118,20,8,12,0,10,3,30,3,0,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
356,MIA,2023-09-24,28,43,726,6,30,10,0,Sun,3,3,,DEN,W 70-20,25,28,3,89.3,376,5,0,17.9,0,158.3,0,0,0,13.4,13.43,17,17,15,43,350,8.1,5,726,71,10.23,59,6.15,0,33:21:00,3:18,6,55,7,46,13,101,30,12,16,2,9,5,55.6,3,1,33.3,10,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
357,MIA,2023-09-17,30,30,389,6,22,3,0,Sun,2,2,@,NWE,W 24-17,21,30,9,70,244,1,1,3.3,3.3,92.2,1,5,3.23,8.1,7.87,7.3,7.06,11.6,30,145,4.8,2,389,61,6.38,71,4.06,1,30:19:00,3:00,6,46,5,45,11,91,22,6,15,1,10,4,40,0,0,,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
358,MIA,2023-09-10,45,20,536,6,30,4,0,Sun,1,1,@,LAC,W 36-34,28,45,17,62.2,466,3,1,6.7,2.2,110,0,0,0,10.4,10.36,10.69,10.69,16.6,20,70,3.5,1,536,65,8.25,76,5.7,2,27:19:00,3:13,6,38,6,70,12,108,30,5,23,2,9,4,44.4,1,1,100,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
359,MIA,2024-01-13,39,18,264,8,13,1,0,Sat,1,19,@,KAN,L 7-26,20,39,19,51.3,188,1,1,2.6,2.6,63.9,2,11,4.88,4.8,4.59,4.18,3.98,9.4,18,76,4.2,0,264,59,4.47,75,5.45,1,25:55:00,3:07,8,62,5,45,13,107,13,5,8,0,12,1,8.3,6,3,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
360,MIN,2024-01-07,44,22,448,8,24,2,0,Sun,17,18,@,DET,L 20-30,30,44,14,68.2,359,2,2,4.5,4.5,92.6,4,37,8.33,8.2,7.48,7.02,6.44,12,22,89,4,0,448,70,6.4,56,6.8,2,34:59:00,3:05,8,77,4,20,12,97,24,6,15,3,13,2,15.4,3,2,66.7,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
361,MIN,2023-12-31,32,16,211,6,13,1,0,Sun,16,17,,GNB,L 10-33,18,32,14,56.3,144,1,1,3.1,3.1,69.8,4,36,11.11,4.5,4,3.72,3.31,8,16,67,4.2,0,211,52,4.06,73,6.44,2,22:28,2:57,6,27,4,32,10,59,13,1,10,2,10,3,30,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
362,MIN,2023-12-24,36,11,390,8,19,3,0,Sun,15,16,,DET,L 24-30,22,36,14,61.1,373,2,4,5.6,11.1,79.5,4,38,10,10.4,9.33,6.47,5.83,17,11,17,1.5,1,390,51,7.65,77,5.05,4,21:38,3:15,8,64,9,52,17,116,19,1,15,3,9,3,33.3,1,0,0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
363,MIN,2023-12-16,34,30,424,4,24,3,0,Sat,14,15,@,CIN,L 24-27 (OT),26,34,8,76.5,281,2,2,5.9,5.9,98,3,22,8.11,8.3,7.59,6.79,6.24,10.8,30,143,4.8,1,424,67,6.33,69,5.48,2,33:41:00,3:19,4,22,3,26,7,48,24,8,16,0,12,5,41.7,1,0,0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
364,MIN,2023-12-10,36,30,231,5,16,0,0,Sun,13,14,@,LVR,W 3-0,19,36,17,52.8,99,0,0,0,0,63,5,47,12.2,2.8,2.41,2.75,2.41,5.2,30,132,4.4,0,231,71,3.25,53,3.81,0,32:11:00,3:07,5,36,4,37,9,73,16,6,9,1,20,8,40,1,1,100,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
365,MIN,2023-11-27,32,17,242,4,15,1,0,Mon,12,12,,CHI,L 10-12,22,32,10,68.8,169,1,4,3.1,12.5,54.3,2,16,5.88,5.3,4.97,0.28,0.26,7.7,17,73,4.3,0,242,51,4.75,68,4.66,4,24:10:00,2:51,4,24,7,76,11,100,15,3,8,4,9,2,22.2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
366,MIN,2023-11-19,32,36,385,6,19,2,0,Sun,11,11,@,DEN,L 20-21,20,32,12,62.5,210,1,1,3.1,3.1,80.3,2,11,5.88,6.6,6.18,5.78,5.44,10.5,36,175,4.9,1,385,70,5.5,52,5.67,3,34:58:00,3:02,6,55,4,48,10,103,19,9,9,1,15,6,40,4,3,75,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
